address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,site_url,pool_key,pool_controller,pool_index
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Kelp DAO,39476,ETH,Yield,https://kelpdao.xyz,eth-0xe1b4d34e8754600962cd944b535180bd758e6c2e-null,0xe1b4d34e8754600962cd944b535180bd758e6c2e,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,linea,ZeroLend,2864,ezETH,Lending,https://app.zerolend.xyz/,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Symbiotic,31683,ETH,Staked,https://app.symbiotic.fi,eth-0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac-null,0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,3Jane,18471,ETH,Yield,https://www.3jane.xyz/app,eth-0xacd147a5bbcb7166c5bb13a9354ad7a59b99fb4d-null,0xacd147a5bbcb7166c5bb13a9354ad7a59b99fb4d,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,xdai,CoW Swap,1838,,Vesting,https://swap.cow.fi,xdai-0xc20c9c13e853fc64d054b73ff21d3636b2d97eab-null,0xc20c9c13e853fc64d054b73ff21d3636b2d97eab,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Zircuit,2729,ETH,Staked,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Balancer V2,47069,BAL ETH,Locked,https://balancer.finance,eth-0xc128a9954e6c874ea3d62ce62b468ba073093f25-null,0xc128a9954e6c874ea3d62ce62b468ba073093f25,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,ftm,SpookySwap,1002,FTM BOO,Farming,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-0,0x2b2929e785374c651a81a63878ab22742656dcdd,0
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,ftm,SpookySwap,2711,FTM WOOFY,Farming,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-20,0x2b2929e785374c651a81a63878ab22742656dcdd,20
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,ftm,Yearn V2,3066,WFTM,Yield,https://yearn.fi/,ftm-0x0dec85e74a92c52b7f708c4b10207d9560cefaf0-null,0x0dec85e74a92c52b7f708c4b10207d9560cefaf0,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Inverse,51343,INV,Lending,https://inverse.finance,eth-0xb516247596ca36bf32876199fbdcad6b3322330b-null,0xb516247596ca36bf32876199fbdcad6b3322330b,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,LIDO,51971,ETH,Staked,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,op,Yearn V2,15164,USDC,Farming,https://yearn.finance,op-0xb2c04c55979b6ca7eb10e666933de5ed84e6876b-null,0xb2c04c55979b6ca7eb10e666933de5ed84e6876b,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Pendle V2,294513,PT-ezETH-26DEC2024,Deposit,https://app.pendle.finance,eth-0xf7906f274c174a52d444175729e3fa98f9bde285-null,0xf7906f274c174a52d444175729e3fa98f9bde285,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,xdai,CoW Swap,1081,,Vesting,https://swap.cow.fi,xdai-0xc20c9c13e853fc64d054b73ff21d3636b2d97eab-null,0xc20c9c13e853fc64d054b73ff21d3636b2d97eab,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Zircuit,260346,ETH,Staked,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,eth,1inch,5578,1INCH,Locked,https://app.1inch.io,eth-0x9a0c8ff858d273f57072d714bca7411d717501d7-null,0x9a0c8ff858d273f57072d714bca7411d717501d7,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Camelot,12003,GRAIL,Staked,https://app.camelot.exchange,arb-0x3caae25ee616f2c8e13c74da0813402eae3f496b-null,0x3caae25ee616f2c8e13c74da0813402eae3f496b,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Camelot,1530,WETH GMX,Locked,https://app.camelot.exchange,arb-0x4242fbeecf6b1db01a50b8878f85c31e5e53a5c6-null,0x4242fbeecf6b1db01a50b8878f85c31e5e53a5c6,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Gravita Protocol,1404,ARB GRAI,Deposit,https://app.gravitaprotocol.com,arb-0xec0f08bc015a0d0fba1df0b8b11d4779f5a04326-null,0xec0f08bc015a0d0fba1df0b8b11d4779f5a04326,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,RAMSES,16577,RAM,Locked,https://app.ramses.exchange,arb-0xaaa343032aa79ee9a6897dab03bef967c3289a06-null,0xaaa343032aa79ee9a6897dab03bef967c3289a06,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,avax,Aave V3,28769,AVAX,Lending,https://app.aave.com,avax-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,avax,Pharaoh Exchange,1493,PHAR,Locked,https://pharaoh.exchange,avax-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aave V3,1703134,cbETH,Lending,https://app.aave.com,base-0xa238dd80c259a72e81d7e4664a9801593f98d1c5-null,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,25103,ION ETH,Farming,https://aerodrome.finance/,base-0x9b42e5f8c45222b2715f804968251c747c588fd7-null,0x9b42e5f8c45222b2715f804968251c747c588fd7,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,2182593,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,6985661,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,487309,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,211732,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,389849,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,773713,WETH,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,14732,USD+,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-10,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,10
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,14480,WETH,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-14,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,14
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,402755,USDC,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-24,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,24
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,618139,USDC,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,145224,OVN,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-28,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,28
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,8436138,AERO,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-3,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,3
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,19586,EXTRA,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-4,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,4
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,38166,WETH,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-49,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,49
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,bsc,Segment Finance,13094,BNB USDC USDT,Lending,https://app.segment.finance,bsc-0x57e09c96daee58b77dc771b017de015c38060173-null,0x57e09c96daee58b77dc771b017de015c38060173,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,bsc,Thena,28357,THE,Locked,https://thena.fi,bsc-0xfbbf371c9b0b994eebfcc977cef603f7f31c070d-null,0xfbbf371c9b0b994eebfcc977cef603f7f31c070d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,ftm,Equalizer,50050,EQUAL,Locked,https://equalizer.exchange/,ftm-0x8313f3551c4d3984ffbadfb42f780d0c8763ce94-null,0x8313f3551c4d3984ffbadfb42f780d0c8763ce94,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,ftm,Equity V2,10051,axlUSDC FTM USDC,Farming,https://v2.equity.equalizer.exchange/,ftm-0xe17e46780461bb7e7397fb36ac6d03a307055c4e-null,0xe17e46780461bb7e7397fb36ac6d03a307055c4e,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,7728,USDT ETH,Farming,https://app.lynex.fi,linea-0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230-null,0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,46954,LYNX,Locked,https://app.lynex.fi,linea-0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c-null,0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,5832,USDC ETH,Farming,https://app.lynex.fi,linea-0xef79a12c48973f0193e67730c8636485da59f0fd-null,0xef79a12c48973f0193e67730c8636485da59f0fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,NILE,3601,NILE,Locked,https://www.nile.build,linea-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Aave V3,25459,stMATIC,Lending,https://app.aave.com,matic-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Aave V3,1960,USDC,Lending,https://app.aave.com,matic-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,KyberSwap,36232,,Vesting,https://kyberswap.com,matic-0xf3e4c1f21a1218ae8e48569c94275abd605563fd-null,0xf3e4c1f21a1218ae8e48569c94275abd605563fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,1547,MESH,Locked,https://meshswap.fi,matic-0x176b29289f66236c65c7ac5db2400abb5955df13-null,0x176b29289f66236c65c7ac5db2400abb5955df13,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,4797,oTON,Yield,https://meshswap.fi,matic-0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba-null,0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,PARSIQ,2876,MYST,Staked,https://iq.space,matic-0xbf9f6b1d910aa207daa400931430ef110570f8ff-null,0xbf9f6b1d910aa207daa400931430ef110570f8ff,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Retro,1296,RETRO,Locked,https://retro.finance,matic-0xb419ce2ea99f356bae0cac47282b9409e38200fa-null,0xb419ce2ea99f356bae0cac47282b9409e38200fa,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,mnt,Cleopatra,1174,CLEO,Locked,https://cleo.exchange,mnt-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,108780,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,30495,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,248948,VELO,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-35,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,35
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,289673,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-36,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,36
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2362,EXA,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-50,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,50
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,329141,OP,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-66,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,66
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,103985,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-70,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,70
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,146117,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-71,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,71
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2579,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-77,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,77
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,8039,EXTRA,Locked,https://app.extrafi.io,op-0xe0bec4f45aef64cec9dcb9010d4beffb13e91466-null,0xe0bec4f45aef64cec9dcb9010d4beffb13e91466,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,7418,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,41503,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,667567,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,1659316,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,37222,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,scrl,NURI Exchange,1414,NURI,Locked,https://www.nuri.exchange,scrl-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,arb,Blackwing,1867,WETH,Staked,https://blackwing.fi/,arb-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Blackwing,11590,WETH ETH,Staked,https://blackwing.fi/,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,EigenLayer,2655,cbETH,Deposit,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Elixir,9775,ETH,Deposit,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Fuel,19995,USDT,Staked,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,Stargate,9161,ETH,Farming,https://stargate.finance,linea-0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea-null,0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,SyncSwap,13279,USDC ETH,Liquidity Pool,https://syncswap.xyz,linea-0xdded227d71a096c6b5d87807c1b5c456771aaa94-null,0xdded227d71a096c6b5d87807c1b5c456771aaa94,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Memecoin,1146,,Vesting,https://www.memecoin.org,eth-0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704-null,0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,scrl,SyncSwap,11410,USDC ETH,Liquidity Pool,https://syncswap.xyz,scrl-0xa7199cec178105bcc4cff05f395c9b87706f19f8-null,0xa7199cec178105bcc4cff05f395c9b87706f19f8,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Symbiotic,2454,ENA,Staked,https://app.symbiotic.fi,eth-0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84-null,0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,2267,AAVE,Staked,https://app.aave.com,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,307814,SNX CRV stETH,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,1125,,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V3,1281566,stETH AAVE,Staked,https://app.aave.com,eth-0x9eda81c21c273a82be9bbc19b6a6182212068101-null,0x9eda81c21c273a82be9bbc19b6a6182212068101,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,arb,Superfluid,9625,ETH,Deposit,https://app.superfluid.finance,arb-0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3-null,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,63161,VITA ETH,Liquidity Pool,https://balancer.finance,eth-0x350196326aeaa9b98f1903fb5e8fc2686f85318c-null,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,24620,GNO COW,Liquidity Pool,https://balancer.finance,eth-0x92762b42a06dcdddc5b7362cfb01e631c4d44b40-null,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,CoW Swap,7596,,Vesting,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Curve,1176,CRV,Locked,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,era,ZK Nation,1131,ZK,Airdrop,https://zknation.io/,era-0x66fd4fc8fa52c9bec2aba368047a0b27e24ecfe4-null,0x66fd4fc8fa52c9bec2aba368047a0b27e24ecfe4,
